;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
10130;masculino;COMERCIO;variedades;guayabal;3;15.0;5/03/2018;782000;microempresarial
10131;femenino;comercio;almacen de ropa en ;barrio caicedo;2;9.0;17/04/2018;6500000;microempresarial
10132;masculino;servicio;comidas rapidas;la pradera;2;13.0;26/09/2016;6000000;microempresarial
10133;femenino;comercio;almacen de ropa en ;enciso;2;8.0;5/12/2017;7370000;microempresarial
10134;femenino;comercio;variedades;robledo;2;7.0;16/03/2018;5100000;microempresarial
10135;femenino;INDUSTRIA;fabrica de ;calasanz;2;12.0;3/08/2017;7377000;microempresarial
10136;masculino;industria;Fabrica De ;robledo;2;7.0;3/05/2019;8200000;microempresarial
10137;Femenino;comercio;tienda;santo domingo savio ;2;1.0;14/06/2018;5000000;microempresarial
10138;femenino;comercio;variedades;santo domingo savio ;1;1.0;12/02/2018;1500000;microempresarial
10139;femenino;Industria;fabrica de ;picacho;1;6.0;26/07/2018;3500000;microempresarial
10140;masculino;comercio;almacen de ropa en ;SANTO DOMINGO SAVIO ;1;1.0;30/11/2017;4000000;microempresarial
10141;femenino;industria;fabrica de ;enciso;1;8.0;10/04/2018;5000000;microempresarial
10142;femenino;comercio;cafe e internet;santo domingo savio ;2;1.0;15/02/2018;3000000;microempresarial
10143;femenino;servicio;fabrica de ;popular;2;1.0;9/06/2017;6000000;microempresarial
10144;MASCULINO;COMERCIO;charcuteria;la milagrosa;3;60.0;24/03/2017;7370000;microempresarial
10145;masculino;COMERCIO;Cafeteria;san javier no.1;01;13.0;2017/02/6;4400000;credioportuno
10146;masculino;servicio;mantenimiento en ;Enciso;1;8.0;2018/01/22;3000000;microempresarial
10147;femenino;comercio;variedades;manrique central no. 2;1;3.0;1/06/2018;5000000;microempresarial
10148;masculino;industria;variedades;trinidad;2;15.0;23/02/2018;6000000;microempresarial
10149;Masculino;industria;fabrica de ;guayabal;2;15.0;30/03/2017;6000000;microempresarial
10150;femenino;servicio;cafeteria;buenos aires;3;9.0;18/08/2017;6000000;microempresarial
10151;masculino;comercio;tienda;centro admtivo;01;10.0;31/08/2017;750000;microempresarial
10152;femenino;servicio;tienda;suburbano barro ;2;90.0;26/07/2017;7370000;microempresarial
10153;Femenino;comercio;comidas rapidas;cabecera san antonio ;2;80.0;13/06/2017;4000000;microempresarial
10154;femenino;comercio;papeleria;manrique central no. 2;1;3.0;16/02/2018;4000000;microempresarial
10155;femenino;comercio;almacen de ropa en ;popular;2;1.0;15/06/2017;6000000;microempresarial
10156;femenino;comercio;VARIEDADES;santa elena central;02;90.0;30/01/2018;5000000;microempresarial
10157;femenino;comercio;variedades;barrio caicedo;2;9.0;31/10/2017;4000000;credioportuno
10158;masculino;comercio;tienda;campo valdes no. 1;2;4.0;12/02/2018;7800000;microempresarial
10159;femenino;servicio;tienda;belen;2;16.0;27/09/2017;7377000;microempresarial
10160;femenino;industria;fabrica de ;buenos aires;3;9.0;28/11/2018;7800000;microempresarial
10161;masculino;industria;fabrica de ;antonio nariño;2;13.0;14/03/2018;7800000;microempresarial
10162;femenino;comercio;ebanistaria;boyaca;3;5.0;2017/08/29;7000000;microempresarial
10163;femenino;comercio;variedades;kennedy;2;6.0;20/11/2018;6000000;microempresarial
10164;femenino;servicio;variedades;belen;3;16.0;7/12/2016;20000000;empresarial ed. 
10165;femenino;comercio;variedades;cabecera san cristobal;2;60.0;11/10/2017;4000000;microempresarial
10166;femenino;industria;fabrica-de-;20 de julio;1;13.0;2018/02/23;7000000;microempresarial
10167;masculino;comercio;variedades;villa hermosa;3;8.0;25/07/2018;7800000;MICROEMPRESARIAL
10168;femenino;industria;fabrica de ;manrique central no. 2;2;3.0;28/02/2017;30000000;empresarial ed. 
10169;masculino;COMERCIO;mantenimiento en ;aranjuez;2;4.0;3/10/2018;3000000;microempresarial
10170;masculino;comercio;Ferreteria;manrique central no. 2;1;3.0;18/10/2018;4500000;microempresarial
10171;masculino;comercio;fabrica de ;robledo;2;7.0;29/11/2016;4000000;microempresarial
10172;Femenino;industria;fabrica de ;popular;2;1.0;18/11/2016;2000000;microempresarial
10173;femenino;comercio;almacen de ropa en ;moravia;2;4.0;26/02/2018;4000000;microempresarial
10174;MASCULINO;Comercio;variedades;doce de octubre no.1;2;6.0;2/02/2018;7000000;microempresarial
10175;femenino;INDUSTRIA;Fabrica De ;aranjuez;3;4.0;2018/05/18;5500000;microempresarial
10176;femenino;comercio;papeleria;guayabal;02;15.0;27/07/2018;2500000;microempresarial
10177;femenino;comercio;comidas rapidas;robledo;1;7.0;20/06/2018;$ 4,000,000.00;microempresarial
10178;masculino;comercio;granero;villa hermosa;1;8.0;27/02/2018;3000000;microempresarial
10179;masculino;servicio;mantenimiento en ;robledo;2;7.0;2018/10/11;7000000;microempresarial
10180;femenino;agropecuaria;criadero de animales ;belen;2;16.0;13/02/2019;1000000;microempresarial
10181;femenino;industria;fabrica de calzado;enciso;3;8.0;8/02/2018;7500000;microempresarial
10182;FEMENINO;servicio;cafe e internet;manrique central no. 2;1;3.0;3/08/2016;5000000;microempresarial
10183;femenino;comercio;variedades;cabecera san antonio ;2;80.0;17/02/2017;6000000;microempresarial
10184;femenino;comercio;tienda;olaya herrera;1;7.0;10/04/2019;6000000;microempresarial
10185;femenino;servicio;productos de belleza;santa cruz;2;2.0;29/03/2019;6000000;microempresarial
10186;femenino;comercio;Comidas Rapidas;manrique central no. 2;3;3.0;23/11/2018;5000000;microempresarial
10187;femenino;industria;fabrica-de-;belen;3;16.0;29/02/2016;4000000;microempresarial
10188;masculino;industria;cerrajeria;manrique oriental;2;3.0;22/04/2016;8000000;microempresarial
10189;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;7/11/2018;7800000;microempresarial
10190;femenino;comercio;almacen_de_ropa_en_;villa hermosa;3;8.0;16/01/2018;7000000;microempresarial
10191;femenino;comercio;Almacen De Ropa En ;buenos-aires;2;9.0;17/04/2017;4400000;microempresarial
10192;femenino;industria;fabrica de ;la milagrosa;3;9.0;2019/05/15;7000000;microempresarial
10193;masculino;comercio;miscelanea;enciso;2;8.0;7/02/2019;3000000;microempresarial
10194;masculino;comercio;tienda;enciso;2;8.0;9/04/2019;8200000;microempresarial
10195;femenino;comercio;licorera;barrio caicedo;2;9.0;7/09/2016;6800000;microempresarial
10196;femenino;industria;fabrica de ;ARANJUEZ;3;4.0;6/03/2018;5000000;microempresarial
10197;masculino;comercio;Legumbreria;playon de los ;1;2.0;11/04/2016;6890000;microempresarial
10198;masculino;comercio;charcuteria;villa niza;02;2.0;20/03/2018;7800000;microempresarial
10199;femenino;comercio;variedades;buenos aires;3;9.0;15/02/2017;$ 6,800,000.00;Microempresarial
10200;masculino;comercio;FABRICA DE ;el salvador;2;9.0;30/01/2018;7800000;microempresarial
10201;femenino;servicio;peluqueria;popular;2;1.0;18/02/2019;8200000;microempresarial
10202;masculino;comercio;comidas rapidas;andalucia;2;2.0;13/03/2017;7300000;microempresarial
10203;femenino;comercio;tienda;robledo;1;7.0;20/12/2018;6500000;microempresarial
10204;masculino;comercio;tienda;doce de octubre no.1;1;6.0;21/05/2018;7800000;microempresarial
10205;femenino;comercio;carniceria;20 de julio;2;13.0;10/03/2017;6000000;microempresarial
10206;femenino;comercio;fabrica de calzado;aranjuez;3;4.0;19/11/2018;7800000;microempresarial
10207;femenino;comercio;variedades;belalcazar;3;5.0;9/11/2017;7000000;microempresarial
10208;masculino;servicio;mantenimiento en ;la pradera;3;13.0;21/05/2018;6000000;microempresarial
10209;femenino;industria;fabrica de ;belen;2;16.0;28/03/2016;5000000;microempresarial
10210;femenino;comercio;peluqueria;robledo;2;7.0;17/07/2018;7800000;microempresarial
10211;femenino;servicio;tienda;aranjuez;3;4.0;19/11/2016;6000000;microempresarial
10212;femenino;agropecuaria;tienda;buenos aires;3;9.0;8/05/2019;8000000;microempresarial
10213;femenino;industria;fabrica de ;robledo;2;7.0;13/08/2018;6000000;microempresarial
10214;femenino;servicio;peluqueria;aranjuez;3;4.0;31/07/2017;7300000;microempresarial
10215;masculino;servicio;mantenimiento en ;pedregal;3;6.0;10/12/2018;7800000;microempresarial
10216;femenino;comercio;variedades;castilla;3;5.0;7/09/2017;73000000;microempresarial
10217;femenino;industria;fabrica de alimentos;guayabal;3;15.0;5/10/2017;3000000;microempresarial
10218;masculino;comercio;variedades;moravia;2;4.0;5/09/2018;3000000;microempresarial
10219;femenino;comercio;variedades;moravia;2;4.0;8/11/2016;3000000;microempresarial
10220;femenino;servicio;restaurante;cabecera san antonio ;1;80.0;6/10/2017;6000000;microempresarial
10221;femenino;comercio;variedades;robledo;2;7.0;6/04/2016;3000000;microempresarial
10222;femenino;servicio;peluqueria;barrio caicedo;2;9.0;23/04/2018;4000000;microempresarial
10223;femenino;industria;fabrica de ;la floresta;3;12.0;3/10/2017;7377000;microempresarial
10224;femenino;comercio;fabrica de calzado;castilla;3;5.0;9/05/2018;7800000;microempresarial
10225;femenino;comercio;comidas rapidas;la milagrosa;3;9.0;11/05/2018;1200000;microempresarial
10226;femenino;industria;fabrica de ;buenos aires;2;9.0;17/03/2017;7377000;microempresarial
10227;masculino;comercio;comidas rapidas;el poblado;3;14.0;4/02/2016;6443500;microempresarial
10228;masculino;servicio;taller de mecanica;santo domingo savio ;2;1.0;10/07/2018;2500000;microempresarial
10229;femenino;industria;fabrica de ;manrique oriental;2;3.0;22/05/2019;6000000;microempresarial
10230;femenino;comercio;legumbreria;la pradera;2;13.0;23/11/2016;3000000;microempresarial
10231;femenino;industria;variedades;el salvador;3;9.0;7/12/2016;6890000;microempresarial
10232;femenino;servicio;peluqueria;popular;1;1.0;29/08/2018;4500000;microempresarial
10233;femenino;comercio;recreativo-educativo;bel¿n;3;16.0;15/02/2016;6890000;microempresarial
10234;femenino;servicio;peluqueria;castilla;3;5.0;26/04/2019;7500000;microempresarial
10235;masculino;servicio;lavanderia;nuevos conquistadores;1;13.0;18/12/2017;2500000;microempresarial
10236;femenino;comercio;almacen de ropa en ;campo valdes no. 1;3;4.0;6/06/2017;700000;microempresarial
10237;masculino;comercio;taller de mecanica;el salvador;3;9.0;29/08/2018;7800000;microempresarial
10238;femenino;comercio;comidas rapidas;el salvador;3;9.0;24/01/2018;1000000;microempresarial
10239;femenino;servicio;peluqueria;carpinelo;1;1.0;20/03/2018;3000000;microempresarial
10240;femenino;comercio;almacen de ropa en ;robledo;2;7.0;11/12/2017;4500000;microempresarial
10241;masculino;comercio;variedades;aranjuez;3;4.0;10/08/2018;7000000;microempresarial
10242;femenino;comercio;tienda;cabecera san antonio ;1;80.0;11/10/2018;1000000;microempresarial
10243;masculino;industria;panaderia;cabecera san antonio ;2;80.0;6/05/2016;4000000;microempresarial
10244;femenino;industria;fabrica de ;popular;2;1.0;2/11/2018;7800000;microempresarial
10245;masculino;industria;carpinteria;boston;3;10.0;15/03/2018;7800000;microempresarial
10246;masculino;industria;cerrajeria;la milagrosa;2;9.0;18/05/2018;2500000;microempresarial
10247;femenino;industria;fabrica de ;la libertad;2;8.0;2/08/2018;5200000;microempresarial
10248;femenino;servicio;mantenimiento en ;13 de noviembre;1;8.0;27/03/2019;1200000;microempresarial
10249;masculino;agropecuaria;criadero de animales ;picachito;1;6.0;16/05/2016;4000000;agropecuaria
10250;femenino;industria;fabrica de ceramica;robledo;1;7.0;11/10/2018;7800000;microempresarial
10251;femenino;industria;fabrica de ;belen;2;16.0;12/06/2017;7300000;microempresarial
10252;femenino;comercio;variedades;belencito;2;13.0;21/11/2018;7800000;microempresarial
10253;femenino;industria;fabrica de ;picachito;1;6.0;12/10/2018;6000000;microempresarial
10254;femenino;servicio;peluqueria;campo valdes no. 1;3;4.0;13/04/2018;7800000;microempresarial
10255;masculino;comercio;tienda;cabecera san cristobal;1;60.0;1/06/2017;7300000;microempresarial
10256;femenino;comercio;comidas rapidas;popular;2;1.0;3/02/2017;2000000;microempresarial
10257;femenino;comercio;carniceria;castilla;3;5.0;11/07/2018;7800000;microempresarial
10258;femenino;agropecuaria;venta de pollos;cabecera san cristobal;2;60.0;14/05/2019;10000000;agropecuaria
10259;masculino;comercio;legumbreria;manrique oriental;1;3.0;22/12/2017;4000000;microempresarial
10260;femenino;industria;fabrica de ;loreto;3;9.0;24/04/2018;7000000;microempresarial
10261;femenino;industria;fabrica de ;castilla;3;5.0;4/07/2017;5000000;microempresarial
10262;femenino;comercio;comidas rapidas;santa cruz;2;2.0;27/06/2017;7370000;microempresarial
10263;femenino;servicio;comidas rapidas;20 de julio;2;13.0;10/11/2016;6000000;microempresarial
10264;masculino;comercio;barberia;picachito;2;6.0;31/03/2017;3000000;microempresarial
10265;femenino;comercio;comidas rapidas;las palmas;3;10.0;12/07/2018;7000000;microempresarial
10266;femenino;comercio;variedades;castilla;3;5.0;1/11/2018;7800000;microempresarial
10267;masculino;comercio;fabrica de helados;picachito;1;6.0;3/03/2017;2500000;microempresarial
10268;masculino;comercio;variedades;manrique central no. 1;3;4.0;17/03/2017;6000000;microempresarial
10269;masculino;comercio;legumbreria;manrique central no. 1;1;4.0;26/07/2017;6000000;microempresarial
10270;femenino;industria;fabrica de calzado;santa cruz;2;2.0;15/01/2019;8200000;microempresarial
10271;femenino;comercio;tienda;cabecera san cristobal;2;60.0;30/12/2016;6800000;microempresarial
10272;masculino;comercio;distribuidora de ;alfonso lopez;3;5.0;17/06/2016;6890000;microempresarial
10273;femenino;comercio;variedades;belen;2;16.0;20/01/2017;6000000;microempresarial
10274;femenino;comercio;variedades;trinidad;3;15.0;23/10/2017;7000000;microempresarial
10275;femenino;comercio;peluqueria;boston;3;10.0;14/02/2017;4000000;microempresarial
10276;femenino;industria;variedades;altavista;2;70.0;24/07/2017;7300000;microempresarial
10277;femenino;comercio;tienda de helados;moravia;2;4.0;16/06/2016;4500000;microempresarial
10278;masculino;comercio;ferreteria;la candelaria;2;10.0;25/01/2019;8280000;microempresarial
10279;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;14/11/2018;7000000;microempresarial
10280;femenino;industria;fabrica de ;manrique central no. 1;3;4.0;29/09/2017;5000000;microempresarial
10281;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;7/12/2018;6000000;microempresarial
10282;femenino;comercio;tienda;castilla;3;5.0;1/06/2016;6890000;microempresarial
10283;femenino;comercio;variedades;robledo;2;7.0;16/05/2017;5000000;microempresarial
10284;femenino;servicio;peluqueria;moravia;1;4.0;16/02/2017;4000000;microempresarial
10285;femenino;industria;fabrica de ;campo valdes no. 1;3;4.0;7/03/2017;7377000;microempresarial
10286;masculino;industria;fabrica de ;belen;2;16.0;6/09/2017;6500000;microempresarial
10287;masculino;comercio;almacen de ropa en ;santa cruz;2;2.0;26/01/2017;6300000;microempresarial
10288;masculino;comercio;tienda;san german;1;7.0;28/08/2017;7000000;microempresarial
10289;femenino;servicio;comidas rapidas;manrique oriental;2;3.0;12/07/2017;4400000;microempresarial
10290;femenino;comercio;almacen de ropa en ;belen;3;16.0;21/11/2018;4500000;microempresarial
10291;masculino;comercio;taller de mecanica;aranjuez;3;4.0;28/03/2017;7000000;microempresarial
10292;masculino;servicio;mantenimiento en ;el pinal;1;8.0;7/06/2016;6000000;microempresarial
10293;femenino;comercio;variedades;kennedy;2;6.0;7/07/2016;6800000;microempresarial
10294;femenino;servicio;papeleria;girardot;3;5.0;28/01/2019;8000000;microempresarial
10295;femenino;comercio;variedades;popular;2;1.0;17/02/2017;7377000;microempresarial
10296;femenino;comercio;ferreteria;robledo;2;7.0;28/11/2017;7300000;microempresarial
10297;masculino;comercio;variedades;cabecera san cristobal;2;60.0;17/03/2017;7000000;microempresarial
10298;masculino;comercio;tienda;cabecera san cristobal;1;60.0;16/04/2018;6000000;microempresarial
10299;femenino;comercio;comidas rapidas;robledo;2;7.0;4/10/2016;6890000;microempresarial
10300;femenino;comercio;comidas rapidas;blanquizal;1;13.0;23/02/2018;1000000;microempresarial
10301;masculino;servicio;fotografia;robledo;2;7.0;9/08/2017;6000000;microempresarial
10302;masculino;comercio;carpinteria;castilla;3;5.0;3/05/2017;7300000;microempresarial
10303;femenino;industria;fabrica de ;florencia;3;5.0;13/07/2017;7377000;microempresarial
10304;femenino;comercio;variedades;manrique central no. 1;2;4.0;26/10/2018;17187324;empresarial ed. 
10305;masculino;industria;fabrica de muebles;santo domingo savio ;2;1.0;16/05/2018;4000000;microempresarial
10306;masculino;industria;fabrica de ;castilla;1;5.0;19/04/2018;2500000;microempresarial
10307;masculino;industria;fabrica de muebles;picachito;1;6.0;8/05/2018;7800000;microempresarial
10308;femenino;industria;miscelanea;manrique central no. 1;2;4.0;1/03/2017;6890000;microempresarial
10309;femenino;industria;variedades;carpinelo;1;1.0;4/04/2018;5000000;microempresarial
10310;femenino;servicio;peluqueria;santa cruz;2;2.0;2/05/2018;7800000;microempresarial
10311;masculino;comercio;variedades;manrique central no. 2;2;3.0;26/02/2018;5000000;microempresarial
10312;femenino;comercio;almacen de ropa en ;la esperanza;1;6.0;12/04/2018;1200000;microempresarial
10313;masculino;comercio;tienda;granizal;2;1.0;20/11/2018;6000000;microempresarial
10314;femenino;comercio;variedades;san javier no.1;2;13.0;4/01/2019;6000000;microempresarial
10315;masculino;comercio;variedades;castilla;3;5.0;1/02/2018;7000000;microempresarial
10316;femenino;industria;fabrica de ;playon de los ;2;2.0;21/11/2018;7800000;microempresarial
10317;femenino;servicio;peluqueria;doce de octubre no.1;2;6.0;20/04/2018;6000000;microempresarial
10318;femenino;industria;mantenimiento en ;buenos aires;2;4.0;28/08/2018;4000000;microempresarial
10319;femenino;servicio;recreativo-educativo;popular;2;1.0;14/07/2016;6500000;microempresarial
10320;masculino;servicio;tienda;santo domingo savio ;1;1.0;25/10/2018;3000000;microempresarial
10321;masculino;industria;variedades;manrique central no. 2;2;3.0;1/08/2018;7800000;microempresarial
